Sample;Density;ModulusOfElasticity;Class
Polyram RamLloy PBB702 PC/ABS alloy, UV Stabilized;0.051139693835638565;0.0013953488372093023;Thermoplastic
Premix Thermoplastics PRE-ELEC ESD 7200;0.050216677973610985;0.0013953488372093023;Thermoplastic
Premix Thermoplastics PRE-ELEC ESD 7300;0.0492936621115834;0.0013565891472868217;Thermoplastic
Premix Thermoplastics PRE-ELEC PC 1431;0.055754773145776516;0.001937984496124031;Thermoplastic
Premix Thermoplastics PRE-ELEC PC/ABS 1420;0.051139693835638565;0.0020930232558139536;Thermoplastic
Quantum Polycarbonate;0.053908741421721335;0.001736434108527132;Thermoplastic
Quantum Polycarbonate 20% Glass Fiber Filled;0.060831360386928254;0.004596899224806201;Thermoplastic
RTP Company RTP 2599 X 119413 Polycarbonate/ABS Alloy (PC/ABS), Carbon Fiber - Flame Retardant - Halogen Free - ESD Protection;0.055293265214762716;0.007217054263565892;Thermoplastic
RTP Company RTP 399 X 139372 Polycarbonate (PC), Glass Fiber - Flame Retardant;0.06406191590402481;0.004813953488372093;Thermoplastic
RTP Company RTP 300 TFE 10 Polycarbonate (PC), PTFE Lubricated;0.05621628107679031;0.0016046511627906975;Thermoplastic
RTP Company RTP 399 X 151424 A Polycarbonate (PC), Graphite Lubricated - Electrically Conductive - Flame Retardant - Preliminary Datasheet;0.05990834452490067;0.003209302325581395;Thermoplastic
RTP Company RTP 300 AR 15 TFE 15 A Polycarbonate (PC), Aramid Fiber - PTFE Lubricated;0.05898532866287308;0.002674418604651163;Thermoplastic
RTP Company RTP 305 TFE 15 A Polycarbonate (PC), Glass Fiber - PTFE Lubricated;0.07006151900720414;0.006945736434108528;Thermoplastic
RTP Company RTP 2599 X 147398 B Polycarbonate/ABS Alloy (PC/ABS), ESD Protection - Permanently Static Dissipative - UV Stabilized - Preliminary Datasheet;0.051139693835638565;0.0013333333333333333;Thermoplastic
RTP Company RTP 2599 X 154314 Polycarbonate/ABS Alloy (PC/ABS), ESD Protection - Permanently Static Dissipative - Glass Fiber - Flame Retardant - Preliminary Datasheet;0.06913850314517656;0.005341085271317829;Thermoplastic
RTP Company RTP 399 x 154303 B Polycarbonate (PC), ESD Protection - Permanently Static Dissipative - UV Stabilized - Preliminary Datasheet;0.05206270969766615;0.0011782945736434109;Thermoplastic
RTP Company PermaStat 2500 A UV Polycarbonate/ABS Alloy (PC/ABS), ESD Protection - Permanently Anti-static - UV Stabilized;0.05160120176665236;0.0014961240310077519;Thermoplastic
RTP Company PermaStat 301 A FR Polycarbonate (PC), ESD Protection - Permanently Anti-static - Glass Fiber - Flame Retardant - Preliminary Datasheet;0.060831360386928254;0.0028837209302325583;Thermoplastic
RTP Company PermaStat 305 A TFE 10 FR Polycarbonate (PC), ESD Protection - Permanently Anti-static - Flame Retardant - Glass Fiber - PTFE Lubricated - Preliminary Datasheet;0.07006151900720414;0.006410852713178294;Thermoplastic
Mitsubishi Chemical Advanced Materials Borotron HD050 5% Boron-filled Polyethylene (ASTM Product Data Sheet);0.04514009073245924;0.0005945736434108527;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR 1000 UHMW-PE, (Natural & Colors except Black) UHMW-PE (ASTM Product Data Sheet);0.04144802728434889;0.00042790697674418605;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR DS Crosslinked virgin UHMW-PE;0.041540328870551646;0.0005077519379844961;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR MD UHMW-PE, FDA Metal Detectable (ASTM Product Data Sheet);0.04255564631878199;0.00042790697674418605;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR ECO UHMW-PE, Recycled (ASTM Product Data Sheet);0.04144802728434889;0.000524031007751938;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR ESD Electro Static Dissipative UHMW-PE (ASTM Product Data Sheet);0.04190953521536268;0.0004651162790697674;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR EC Electrically Conductive UHMW (ASTM Product Data Sheet);0.04190953521536268;0.0005395348837209301;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR UV Stabilized UHMW-PE, Black (ASTM Product Data Sheet);0.04190953521536268;0.00062015503875969;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR UV Stabilized UHMW-PE, Natural & Colored Except Black (ASTM Product Data Sheet);0.04144802728434889;0.00062015503875969;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR 88 ESD UHMW-PE, Premium Glass Filled, Crosslinked Electro Static Dissipative Lining Material (ASTM Product Data Sheet);0.042140289180869574;0.0006627906976744186;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR 88 W/BurnGuard, Flame Retardant Lining Material (ASTM Product Data Sheet);0.044678582801445446;0.0004651162790697674;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR 88-2 UHMW-PE, Premium Lubricant Filled Lining Material (ASTM Product Data Sheet);0.041586479663653024;0.0005186046511627908;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR 88 UHMW-PE, Premium Glass Filled, Crosslinked Linings (ASTM Product Data Sheet);0.04144802728434889;0.0003263565891472868;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR Oil Filled UHMW-PE FDA/USDA (ASTM Product Data Sheet);0.04167878124985579;0.0002325581395348837;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR H.O.T. UHMW-PE, Premium Heat Stabilized/Anti-Oxidant Filled, (FDA, USDA, & 3-A Dairy) (ASTM Product Data Sheet);0.04190953521536268;0.0003875968992248062;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR HPV Food Grade UHMW-PE (ASTM Product Data Sheet);0.04144802728434889;0.0002992248062015504;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR CERAM P UHMW-PE, Premium Microsphere Filled (ASTM Product Data Sheet);0.042832551077390264;0.00044341085271317826;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR CleanStat™ Electro Static Dissipative UHMW-PE (ASTM Product Data Sheet);0.04190953521536268;0.0005023255813953488;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR SuperPlus UHMW-PE, Glass-filled Cross-linked & Heat Stabilized Extreme Wear Resistant (ASTM Product Data Sheet);0.042832551077390264;0.0003263565891472868;Thermoplastic
Mitsubishi Chemical Advanced Materials TIVAR Polysteel Filled UHMW-PE, High Specific Gravity (ASTM Product Data Sheet);0.06544643969706619;0.0003263565891472868;Thermoplastic
Mitsubishi Chemical Advanced Materials Tivar Premium UHMW-PE Crosslinked- Various Colors;0.04144802728434889;0.0006945736434108527;Thermoplastic
Mitsubishi Chemical Advanced Materials Armor-X™ and Armor-X™ with Proknob Non-Marring, Elastomer Polymeric Blend (ASTM Product Data Sheet);0.044678582801445446;0.0002751937984496124;Thermoplastic
Mitsubishi Chemical Advanced Materials Sanalite HDPE - High Density Polyethylene Cutting Board (FDA, USDA, & NSF) (ASTM Product Data Sheet);0.042832551077390264;0.001069767441860465;Thermoplastic
Mitsubishi Chemical Advanced Materials Proteus LDPE - Low Density Polyethylene (ASTM Product Data Sheet);0.04098651935333509;0.00030465116279069766;Thermoplastic
Mitsubishi Chemical Advanced Materials Quicksilver UHMW-PE Premium Truck Lining (ASTM Product Data Sheet);0.04144802728434889;0.00037441860465116275;Thermoplastic
Mitsubishi Chemical Advanced Materials Durapro Truck Liners (ASTM Product Data Sheet);0.04190953521536268;0.00043798449612403095;Thermoplastic
Mitsubishi Chemical Advanced Materials PE 500 PE-HMW, virgin (ISO Data);0.042832551077390264;0.0010077519379844962;Thermoplastic
Mitsubishi Chemical Advanced Materials Cestilene™ HD 500 Polyethylene;0.042832551077390264;0.0010465116279069768;Thermoplastic
Mitsubishi Chemical Advanced Materials Cestilene™ HD 1000 Polyethylene;0.04144802728434889;0.0005813953488372093;Thermoplastic
Mitsubishi Chemical Advanced Materials Cestilene™ HD 1000 R Polyethylene;0.04144802728434889;0.0007364341085271317;Thermoplastic
Mitsubishi Chemical Advanced Materials Cestidur™ Polyethylene;0.04144802728434889;0.0005503875968992248;Thermoplastic
Mitsubishi Chemical Advanced Materials Cestlite™ ASTL Polyethylene;0.04237104314637647;0.0005968992248062016;Thermoplastic
Aclo Accutech Polyethylene HD0234G10UVL High Density Glass Reinforced UV Stabilized;0.044678582801445446;0.0015891472868217052;Thermoplastic
Aclo Accutech Polyethylene HD0234G20UVL High Density Glass Reinforced UV Stabilized;0.04790913831854201;0.002325581395348837;Thermoplastic
Aclo Accutech Polyethylene HD0234G30UVL High Density Glass Reinforced UV Stabilized;0.05160120176665236;0.002868217054263566;Thermoplastic
Aclo Accutech Polyethylene HD0234G40UVL High Density Glass Reinforced UV Stabilized;0.05621628107679031;0.003410852713178295;Thermoplastic
Aclo Accucomp Polyethylene HD0200L High Density;0.04237104314637647;0.0007364341085271317;Thermoplastic
Aclo Accucomp Polyethylene HD0202L High Density;0.042463344732579233;0.0007751937984496124;Thermoplastic
Aclo Accucomp Polyethylene HD0205L High Density;0.04260179711188337;0.0008527131782945737;Thermoplastic
Aclo Accucomp Polyethylene LD0109L Low Density;0.04107882093953785;0.00024806201550387597;Thermoplastic
Aclo Accucomp Polyethylene LD0102L Low Density;0.04117112252574061;0.00023023255813953486;Thermoplastic
Aclo Accutech Polyethylene HD0204UVL High Density UV Stabilized;0.04250949552568061;0.0007751937984496124;Thermoplastic
Aclo Accutech Polyethylene HD0232G20CV High Density Glass Reinforced Chemically Coupled;0.0483706462495558;0.001937984496124031;Thermoplastic
Mocom (ALBIS) PURELL PE 1810 E 93410 LDPE;0.04098651935333509;0.00013178294573643412;Thermoplastic
Mocom (ALBIS) PURELL PE 1810 E 99950 LDPE;0.04098651935333509;0.00010852713178294575;Thermoplastic
Mocom (ALBIS) PURELL PE 1840 H 950 LDPE;0.04144802728434889;0.00011240310077519379;Thermoplastic
Mocom (ALBIS) ALTECH PE-HD A 2010/506 GF10 HDPE, 10% Glass Fiber Reinforced;0.04514009073245924;0.00124031007751938;Thermoplastic
Mocom (ALBIS) ALTECH PE-HD A 2010/550 GF10 HDPE, 10% Glass Fiber Reinforced;0.04514009073245924;0.0011627906976744186;Thermoplastic
Mocom (ALBIS) ALTECH PE-HD A 2020/560 GF20 HDPE, 20% Glass Fiber Reinforced;0.0483706462495558;0.0020930232558139536;Thermoplastic
Angst+Pfister APSOplast PE-LD Soft PE, high-pressure PE;0.04144802728434889;0.0002713178294573643;Thermoplastic
Angst+Pfister APSOplast PE-HD Hard PE, low-pressure PE;0.042832551077390264;0.0006976744186046512;Thermoplastic
Angst+Pfister APSOplast PE-HMW High-molecular hard PE;0.04237104314637647;0.0008527131782945737;Thermoplastic
Angst+Pfister APSOplast PE-UHMW Ultra-high molecular hard PE;0.04144802728434889;0.0005426356589147286;Thermoplastic
Angst+Pfister APSOplast PE-UHMW Regenerat Ultra-high molecular hard PE;0.04190953521536268;0.0005426356589147286;Thermoplastic
Angst+Pfister APSOplast PE-UHMW ED Electrostatically dissipative;0.04237104314637647;0.0005813953488372093;Thermoplastic
Angst+Pfister APSOplast PE-UHMW FR Flame-retardant;0.04421707487043165;0.0005426356589147286;Thermoplastic
Arya Sasol LFI 2130 Low Density Polyethylene;0.041032670146436474;0.00011627906976744185;Thermoplastic
Arya Sasol LFI 2119 Low Density Polyethylene;0.041032670146436474;0.0001550387596899225;Thermoplastic
Arya Sasol LFI 2125A Low Density Polyethylene;0.041032670146436474;0.00013953488372093022;Thermoplastic
Arya Sasol LFI 2185A Low Density Polyethylene;0.041032670146436474;0.00013178294573643412;Thermoplastic
Arya Sasol LFI 2575 Low Density Polyethylene;0.041217273318841986;0.0001550387596899225;Thermoplastic
Arya Sasol LFI 2047A Low Density Polyethylene;0.04098651935333509;0.0001550387596899225;Thermoplastic
Arya Sasol LFI 2447A Low Density Polyethylene;0.04117112252574061;0.0002325581395348837;Thermoplastic
Arya Sasol LIM 1922 Low Density Polyethylene;0.04094036856023371;0.00013565891472868216;Thermoplastic
Arya Sasol HFI 5110 High Density Polyethylene;0.04241719393947785;0.0008139534883720931;Thermoplastic
Arya Sasol MFI 3713 Medium Density Polyethylene;0.04177108283605854;0.0005697674418604651;Thermoplastic
Arya Sasol MFI 3313 Medium Density Polyethylene;0.041586479663653024;0.0004806201550387597;Thermoplastic
Arya Sasol HBM 5520 High Density Polyethylene;0.04260179711188337;0.0009302325581395348;Thermoplastic
Arya Sasol HBM 5020 High Density Polyethylene;0.04237104314637647;0.0007751937984496124;Thermoplastic
Arya Sasol HBM 4265 High Density Polyethylene;0.042094138387768196;0.00062015503875969;Thermoplastic
Arya Sasol HEX4460 PE80+ High Density Polyethylene;0.042094138387768196;0.0005426356589147286;Thermoplastic
Aurora Kunststoffe AUROlen PE-HD black HDPE;0.042140289180869574;0.0006976744186046512;Thermoplastic
Aurora Kunststoffe AUROlen PE-HD GF10 black HDPE, 10% Glass Fiber Reinforced;0.044678582801445446;0.0011627906976744186;Thermoplastic
Aurora Kunststoffe AUROlen PE-HD GF20 black HDPE, 20% Glass Fiber Reinforced;0.047447630387528215;0.0017054263565891474;Thermoplastic
Aurora Kunststoffe AUROlen PE-LD black LDPE;0.04075576538782819;0.0001550387596899225;Thermoplastic
Bayport Polymers Baystar™ Lumicene mPE M3583 UV Metallocene Polyethylene Rotational Molding Resin – 35 Mesh Powder;0.04167878124985579;0.0004968992248062015;Thermoplastic
Bayport Polymers Baystar™ Lumicene mPE M4041 UV Metallocene Polyethylene Rotational Molding Resin – Pellet Form;0.04190953521536268;0.0006255813953488373;Thermoplastic
Borealis Bormed™ HE2581-PH HDPE for Healthcare Applications;0.04274024949118751;0.0010077519379844962;Thermoplastic
Borealis Bormed™ HE7541-PH HDPE for Healthcare Applications;0.04255564631878199;0.0006589147286821705;Thermoplastic
Borealis Bormed™ HE9621-PH HDPE for Healthcare Applications;0.04292485266359303;0.0008914728682170542;Thermoplastic
Borealis Bormed™ LE6609-PH LDPE for Pharmaceutical Blow Molding;0.04144802728434889;0.000310077519379845;Thermoplastic
Borealis Borstar FB1350 Medium Density Polyethylene;0.04167878124985579;0.000441860465116279;Thermoplastic
Borealis Borstar FB3450 HDPE for Film Extrusion;0.042140289180869574;0.00024806201550387597;Thermoplastic
Borealis Borstar FB4370 Medium Density Polyethylene;0.04177108283605854;0.00037984496124031006;Thermoplastic
Borealis FA3227 Low Density Polyethylene;0.04107882093953785;0.00014728682170542636;Thermoplastic
Borealis FA5223 Low Density Polyethylene;0.04107882093953785;0.00013953488372093022;Thermoplastic
Borealis FA6220 Low Density Polyethylene;0.04107882093953785;0.0001627906976744186;Thermoplastic
Borealis FA7220 Low Density Polyethylene;0.04107882093953785;0.00014728682170542636;Thermoplastic
Borealis FG5223 Linear Low Density Polyethylene;0.04107882093953785;0.00011627906976744185;Thermoplastic
Borealis FT3200 Low Density Polyethylene;0.04098651935333509;0.00012403100775193799;Thermoplastic
Borealis FT5230 Low Density Polyethylene;0.04112497173263923;0.00018604651162790697;Thermoplastic
Borealis MG7547S Polyethylene;0.04255564631878199;0.0007364341085271317;Thermoplastic
CENTROPLAST CENTROLEN PE-HD Polyethylene high density;0.042832551077390264;0.0007751937984496124;Thermoplastic
DuPont 20 Series DPE 20 Specialty Polyethylene Resin;0.04098651935333509;0.00014418604651162791;Thermoplastic
Dow DOWLEX™ 2035 Linear Low Density Polyethylene, Cast Film Grade;0.04094036856023371;0.00010077519379844962;Thermoplastic
Dow DOWLEX™ 2042A Linear Low Density Polyethylene, Food Grade;0.04144802728434889;0.0003201550387596899;Thermoplastic
Dow DOWLEX™ 2049 Linear Low Density Polyethylene, Food Grade;0.04126342411194337;0.0002558139534883721;Thermoplastic
Dow DOWLEX™ 2500 Linear Low Density Polyethylene, Narrow MW Distribution;0.041217273318841986;0.0001627906976744186;Thermoplastic
Dow DOWLEX™ 2503 Linear Low Density Polyethylene, Narrow MW Distribution;0.04144802728434889;0.0002116279069767442;Thermoplastic
Dow DOWLEX™ 2503.10 Linear Low Density Polyethylene, Narrow MW Distribution;0.04144802728434889;0.00020852713178294574;Thermoplastic
Dow DOWLEX™ 2505 Linear Low Density Polyethylene, Narrow MW Distribution;0.04126342411194337;0.0001697674418604651;Thermoplastic
Dow DOWLEX™ 2507 Linear Low Density Polyethylene, Narrow MW Distribution;0.04144802728434889;0.00020775193798449614;Thermoplastic
Dow DOWLEX™ 2517 Linear Low Density Polyethylene, Narrow MW Distribution;0.040848066974030955;0.00011627906976744185;Thermoplastic
Dow DOWLEX™ 2535 Linear Low Density Polyethylene, Narrow MW Distribution;0.04094036856023371;0.00013488372093023253;Thermoplastic
Dow DOWLEX™ 2553 Linear Low Density Polyethylene, Narrow MW Distribution;0.04167878124985579;0.00026589147286821706;Thermoplastic
Dow DOWLEX™ IP-10 High Density Polyethylene;0.04292485266359303;0.0005558139534883721;Thermoplastic
Dow DOWLEX™ IP-10262 High Density Polyethylene;0.042832551077390264;0.0005720930232558139;Thermoplastic
Dow DOWLEX™ IP-22 High Density Polyethylene;0.042278741560173715;0.00042790697674418605;Thermoplastic
Dow DOWLEX™ IP-2580 Linear Low Density Polyethylene;0.041586479663653024;0.0002534883720930233;Thermoplastic
Dow DOWLEX™ IP-40 High Density Polyethylene;0.042463344732579233;0.000475968992248062;Thermoplastic
Dow DOWLEX™ IP-41 High Density Polyethylene;0.042647947904984745;0.0005395348837209301;Thermoplastic
Dow DOWLEX™ IP-42 High Density Polyethylene;0.042278741560173715;0.00043798449612403095;Thermoplastic
Dow DOWLEX™ IP-50 High Density Polyethylene;0.04237104314637647;0.00043798449612403095;Thermoplastic
Dow DOWLEX™ IP-60 High Density Polyethylene;0.042463344732579233;0.0004968992248062015;Thermoplastic
Dow DOWLEX™ IP-90 High Density Polyethylene;0.04237104314637647;0.0004813953488372093;Thermoplastic
Dow HDPE 04452N High Density Polyethylene;0.042463344732579233;0.00047054263565891473;Thermoplastic
Dow HDPE 08454N High Density Polyethylene;0.04255564631878199;0.0005186046511627908;Thermoplastic
Dow HDPE 10462N High Density Polyethylene;0.04292485266359303;0.0005775193798449612;Thermoplastic
Dow HDPE 12450N High Density Polyethylene;0.042463344732579233;0.00043333333333333337;Thermoplastic
Dow HDPE 17450N High Density Polyethylene;0.04237104314637647;0.00045968992248062015;Thermoplastic
Dow HDPE 25455N High Density Polyethylene;0.04260179711188337;0.00047054263565891473;Thermoplastic
Dow HDPE 30460M High Density Polyethylene;0.042832551077390264;0.0005883720930232559;Thermoplastic
Dow HDPE 38152M High Density Polyethylene;0.042463344732579233;0.000486046511627907;Thermoplastic
Dow HDPE 42047N High Density Polyethylene;0.04223259076707234;0.00039534883720930233;Thermoplastic
Dow HDPE 65053N High Density Polyethylene;0.04250949552568061;0.0005186046511627908;Thermoplastic
Dow LDPE 4005M Low Density Polyethylene;0.04080191618092958;0.0001333333333333333;Thermoplastic
Dow LDPE 4012M Low Density Polyethylene;0.04080191618092958;0.0001186046511627907;Thermoplastic
Dow LDPE 5004IM Low Density Polyethylene;0.04112497173263923;0.00019224806201550388;Thermoplastic
Dow LDPE 510I Low Density Polyethylene;0.04094036856023371;0.0001496124031007752;Thermoplastic
Dow LDPE 640IM Low Density Polyethylene;0.041032670146436474;0.00012713178294573643;Thermoplastic
Dow LDPE 722M Low Density Polyethylene;0.04080191618092958;0.00010775193798449614;Thermoplastic
Dow LDPE 779I Low Density Polyethylene;0.04112497173263923;0.0001434108527131783;Thermoplastic
Dow LDPE 955I Low Density Polyethylene;0.04112497173263923;0.00012945736434108527;Thermoplastic
Dow LDPE 959I Low Density Polyethylene;0.04112497173263923;0.00012015503875968992;Thermoplastic
Dow LDPE 993I Low Density Polyethylene;0.041217273318841986;0.00014418604651162791;Thermoplastic
Ecomass 3608TU96 Tungsten Filled Polyethylene;0.5061865138152399;0.0018217054263565892;Thermoplastic
Ecomass 3620BX18 5% Borated Polyethylene (HDPE);0.04698612245651442;0.001868217054263566;Thermoplastic
Ecomass 3620BX60 18% Borated Polyethylene (HDPE);0.060831360386928254;0.0016046511627906975;Thermoplastic
NOVA Chemicals Novapol GI-2024-A LLDPE Masterbatch Resin;0.04117112252574061;0.00024031007751937984;Thermoplastic
Eneos DFDJ-6776 LDPE for Extrusion;0.04107882093953785;0.00017829457364341086;Thermoplastic
Eneos NUC-8323 LDPE for Extrusion;0.04094036856023371;0.00016666666666666666;Thermoplastic
Eneos DND-2450 LDPE for Blow Molding;0.04098651935333509;0.00011627906976744185;Thermoplastic
Eneos NUC-8321 LDPE for Blow Molding;0.04107882093953785;0.00013565891472868216;Thermoplastic
Eneos NUCG-7641 PE;0.04098651935333509;0.0002558139534883721;Thermoplastic
Eneos GS-650 PE;0.04098651935333509;0.0002325581395348837;Thermoplastic
Eneos NUCG-5641 PE;0.042140289180869574;0.0006356589147286821;Thermoplastic
Eneos DMDJ-6200NT PE;0.04250949552568061;0.0009689922480620155;Thermoplastic
LyondellBasell Alathon H4837 High Denisty Polyethylene;0.042278741560173715;0.0006410852713178294;Thermoplastic
LyondellBasell Alathon H 5057 High Denisty Polyethylene;0.042278741560173715;0.0005294573643410853;Thermoplastic
LyondellBasell Alathon M 5265 High Denisty Polyethylene;0.04241719393947785;0.0005581395348837209;Thermoplastic
LyondellBasell Alathon M 6080UV High Denisty Polyethylene;0.042832551077390264;0.0007209302325581396;Thermoplastic
LyondellBasell Histif 5431 Z Polyethylene;0.04255564631878199;0.0009302325581395348;Thermoplastic
LyondellBasell Lucalen G3710E Anhydride-Modified Polyethylene;0.04149417807745027;0.000310077519379845;Thermoplastic
LyondellBasell Lucalen A2920M Low Density Polyethylene;0.04130957490504475;6.976744186046511e-05;Thermoplastic
LyondellBasell Lucalen A2910M Low Density Polyethylene;0.04130957490504475;6.511627906976745e-05;Thermoplastic
LyondellBasell Lucalen A2540D Low Density Polyethylene;0.04112497173263923;9.302325581395348e-05;Thermoplastic
LyondellBasell Luflexen hyPE 35P FA Polyethylene;0.041724932042957165;0.0004651162790697674;Thermoplastic
LyondellBasell Hostalen 4131B High Density Polyethylene (HDPE), Extruded;0.041955686008464055;0.0005038759689922481;Thermoplastic
LyondellBasell Hostalen 4731B High Density Polyethylene (HDPE), Extruded;0.04223259076707234;0.0006589147286821705;Thermoplastic
LyondellBasell Hostalen 5052B BLACK High Density Polyethylene (HDPE), Extruded;0.042832551077390264;0.0008527131782945737;Thermoplastic
LyondellBasell Hostalen ACP 5231 D High Density Polyethylene (HDPE), Blow Molding Grade;0.042463344732579233;0.0008527131782945737;Thermoplastic
LyondellBasell Hostalen ACP 5531 B High Density Polyethylene (HDPE), Blow Molding Grade;0.04255564631878199;0.0009689922480620155;Thermoplastic
LyondellBasell Hostalen ACP 5831 D High Density Polyethylene (HDPE), Blow Molding Grade;0.04274024949118751;0.0010465116279069768;Thermoplastic
LyondellBasell Hostalen ACP 6031D High Density Polyethylene (HDPE), Blow Molding Grade;0.042832551077390264;0.0011007751937984495;Thermoplastic
LyondellBasell Hostalen ACP 7740 F1 High Density Polyethylene (HDPE), Film Grade;0.042278741560173715;0.0007751937984496124;Thermoplastic
LyondellBasell Hostalen ACP 7740 F3 High Density Polyethylene (HDPE), Film Grade;0.04218643997397095;0.0006976744186046512;Thermoplastic
LyondellBasell Hostalen ACP 9255 PLUS High Density Polyethylene (HDPE), Film Grade;0.04269409869808613;0.0010465116279069768;Thermoplastic
LyondellBasell Hostalen CRP 100 BLACK High Density Polyethylene (HDPE), Sheet/Thermoforming Grade;0.042786400284288886;0.0008527131782945737;Thermoplastic
LyondellBasell Hostalen CRP 100 RESIST CR BLACK High Density Polyethylene (HDPE), Sheet/Thermoforming Grade;0.04274024949118751;0.0008527131782945737;Thermoplastic
LyondellBasell Hostalen GC 7260 F2 High Density Polyethylene (HDPE), Extruded;0.042832551077390264;0.001124031007751938;Thermoplastic
LyondellBasell Hostalen GD 9550 F High Density Polyethylene (HDPE), Film Grade;0.04237104314637647;0.0008139534883720931;Thermoplastic
LyondellBasell Hostalen GF 7740 F2 High Density Polyethylene (HDPE), Film Grade;0.04218643997397095;0.0007364341085271317;Thermoplastic
LyondellBasell Hostalen GF 9055 F High Density Polyethylene (HDPE), Film Grade;0.04255564631878199;0.0010077519379844962;Thermoplastic
LyondellBasell Lupolen 1800H Low Density Polyethylene (LDPE), Blow Molding Grade;0.04094036856023371;0.0001550387596899225;Thermoplastic
LyondellBasell Lupolen 1800P Polyethylene;0.04089421776713233;0.0001550387596899225;Thermoplastic
LyondellBasell Lupolen 1800S Polyethylene;0.040848066974030955;0.00012403100775193799;Thermoplastic
LyondellBasell Lupolen 1800U Polyethylene;0.04089421776713233;0.00013953488372093022;Thermoplastic
LyondellBasell Lupolen 2420D Low Density Polyethylene (LDPE), Blown Film Grade;0.04112497173263923;0.00020155038759689923;Thermoplastic
LyondellBasell Lupolen 2420H Low Density Polyethylene (LDPE), Film Grade;0.04117112252574061;0.00020155038759689923;Thermoplastic
LyondellBasell Lupolen 3010D Low Density Polyethylene (LDPE), Blow Molding Grade;0.04130957490504475;0.0002325581395348837;Thermoplastic
LyondellBasell Lupolen 3020H Low Density Polyethylene (LDPE), Blown Film Grade;0.04135572569814613;0.0002325581395348837;Thermoplastic
LyondellBasell Lupolen 3220F Low Density Polyethylene (LDPE), Blown Film Grade;0.04144802728434889;0.0003333333333333333;Thermoplastic
LyondellBasell Lupolen 3420J Low Density Polyethylene (LDPE), Blow Molding Grade;0.0416326304567544;0.00037209302325581393;Thermoplastic
LyondellBasell Lupolen 3621 M RM Linear Low Density Polyethylene (LLDPE), Rotational Molding Grade;0.041724932042957165;0.0005426356589147286;Thermoplastic
LyondellBasell Lupolen 3721C High Density Polyethylene (HDPE), Blown Film Grade;0.04177108283605854;0.0005426356589147286;Thermoplastic
LyondellBasell Lupolen 4021 K RM High Density Polyethylene (HDPE), Rotational Molding Grade;0.0418633844222613;0.0005813953488372093;Thermoplastic
LyondellBasell Lupolen 4261AG Q469 High Density Polyethylene (HDPE), Extruded;0.042140289180869574;0.0006589147286821705;Thermoplastic
LyondellBasell Lupolen 4552D BLACK High Density Polyethylene (HDPE), Extruded;0.042647947904984745;0.0006976744186046512;Thermoplastic
LyondellBasell Lupolen 5261ZS High Density Polyethylene (HDPE), Extruded;0.04241719393947785;0.0007751937984496124;Thermoplastic
LyondellBasell Purell 2410T Linear Low Density Polyethylene (LLDPE), Blow Molding Grade;0.04117112252574061;0.0002170542635658915;Thermoplastic
LyondellBasell Purell PE 3420F Low Density Polyethylene (LDPE);0.041586479663653024;0.00040310077519379846;Thermoplastic
LyondellBasell Purell PE GF4760 High Density Polyethylene (HDPE), Blow Molding Grade;0.042647947904984745;0.0009689922480620155;Thermoplastic
LyondellBasell Petrothene HR52811E Linear Medium Density Polyethylene (LMDPE), Film;0.04301715424979578;0.0004651162790697674;Thermoplastic
LyondellBasell Petrothene LR52800E HDPE;0.04237104314637647;0.0006976744186046512;Thermoplastic
LyondellBasell Alathon M5372 High Density Polyethylene;0.04250949552568061;0.0006511627906976744;Thermoplastic
Eurostar Starglas FF001 HDPE, Glass Fiber Filled;0.044678582801445446;0.001317829457364341;Thermoplastic
Eurostar Starglas FF004 HDPE, Glass Fiber Filled;0.0492936621115834;0.0027131782945736434;Thermoplastic
Eurostar Starglas FF006 HDPE, Glass Fiber Filled;0.05298572555969375;0.004496124031007752;Thermoplastic
Eurostar Starglas FX05032 PE;0.052524217628679946;0.0015503875968992248;Thermoplastic
ExxonMobil LDPE LD 600BA Low Density Polyethylene Resin (European Grade);0.04117112252574061;0.0001496124031007752;Thermoplastic
ExxonMobil LDPE LD 605BA Low Density Polyethylene Resin (European Grade);0.04117112252574061;0.00017131782945736435;Thermoplastic
